Balda,RegCasa,place_id,Latitude,Longitude,Balda_Adj
سنيا,جزين,ChIJTYjsbmToHhURwiE9STdq2aU,33.5179014,35.5283917,سنيا
سهلات الماء,الهرمل,ChIJA-fNMoFPIhURHJfaEFuJXSA,34.48351,36.39853,سهلات الماء
سهيله,كسروان,ChIJ5Z7QEVFHHxURXqZ8V_jvJsg,33.9551076,35.6583323,سهيله
سوق الغرب,عاليه,ChIJ3U20woMYHxUR0sYsogLyaGs,33.7880582,35.5617559,سوق الغرب
سيدة النجاة,زحلة,ChIJtVuTMSM1HxURxyltvVWH53E,33.8472275,35.896928,سيدة النجاة
سير,المنية,ChIJHREi1WgZIhUR1kcBzMkdH44,34.3869469,36.0294446,سير
سيسوق,عكار,ChIJjVlQFQQjIhURMHL_5TZegSo,34.4890191,36.0526067,سيسوق
سيني,النبطية,ChIJm5ip2VS9HhURAd3ULzYWH2g,33.2051083,35.5685336,سيني
شاتين,البترون,ChIJZZJTMmJVHxURcir-sOJenIk,34.1885309,35.8871277,شاتين
شارون,عاليه,ChIJ42ZcddgkHxURZpIHVACPKo8,33.7717906,35.6864066,شارون
شامات,جبيل,ChIJsY7fYzJaHxURRtTfErOKmn4,34.165277,35.6999788,شامات
شان,عكار,ChIJ0xokxJQ8IhURzhqVckOANCg,34.481971,36.1147925,شان
شانيه,عاليه,ChIJvyWnSKQkHxURnsY5x-auHDc,33.7871252,35.6603971,شانيه
شبطين,البترون,ChIJr4xNAY5XHxURmHsIJ7NIl3c,34.2117989,35.7513516,شبطين
شتوره,زحلة,ChIJIbmnvHU0HxURGvWqXubT0Zk,33.8151459,35.8532639,شتوره
شحتول,كسروان,ChIJx-I1r5NFHxURWDUxIYv6ZoI,34.0324705,35.7206195,شحتول
شحور,صور,ChIJC4YDQ8iPHhURABRTq_YhO0w,33.2997805,35.370483,شحور
شحيم الجامع,الشوف,ChIJP6FNtqrmHhURoJo2USUl2zs,33.624868,35.47944,شحيم الجامع
شدره,عكار,ChIJuZpAxaBLIhURljvVOlYK5o4,34.6198914,36.3234783,شدره
شربيلا,عكار,ChIJ0Wc30pMwIhURwAm_fIJWeag,34.5834613,36.146088,شربيلا
شرتون,عاليه,ChIJE6sLQR4iHxURfiA9BbfhwZ0,33.7486946,35.5837491,شرتون
شرين,المتن,ChIJn6IL9Ac4HxURpJx46HqFQD0,33.9320317,35.7308642,شرين
شقرا,بنت جبيل,ChIJIXgEAM6bHhURRi1bK-uD4lQ,33.1932564,35.46905,شقرا
شكا,البترون,ChIJ0Rn8K6bkIRURwJZfqcvxZag,34.3239546,35.7294505,شكا
شليفا,بعلبك,ChIJJ5pC_dGnGBUR_M-x31g5sAM,34.0855238,36.1001618,شليفا
شملان,عاليه,ChIJ_ZM1lpUYHxURdiNR12j9C9w,33.780379,35.5490638,شملان
شموت,جبيل,ChIJ_5gkw0RZHxUR7IaHqRtLwwo,34.1980972,35.6715901,شموت
شننعير,كسروان,ChIJ3SZBqcVGHxURMtOEAO3CVnY,34.0065587,35.6681539,شننعير
شواليق,جزين,ChIJkYOeaHnvHhURRMB2GzkYGgc,33.5539375,35.4391432,شواليق
شوكين,النبطية,ChIJfaSV9piTHhURgPJF8yh3avY,33.3550675,35.4642305,شوكين
شويا,المتن,ChIJbwO3Wg04HxURgO62FnEmKxc,33.9269208,35.7196013,شويا
شويت,بعبدا,ChIJD5rjhic9HxUR-nPO-tKeZtc,33.8286096,35.6093588,شويت
شيحين,صور,ChIJBRmZrPUqHBUR6ImNpbAZm58,33.1262426,35.2561487,شيحين
شيخان,جبيل,ChIJYd0S-fNbHxURbPz1JdeUKOI,34.1745936,35.6590011,شيخان
شيخلار,عكار,ChIJY0MrfmxKIhURKtKnOtWieTc,34.6199051,36.2726477,شيخلار
صبّاح,جزين,ChIJYw16pWLnHhURGBTQtcKlzHo,33.5683919,35.5652468,صبّاح
صديقين,صور,ChIJ9ysFj92DHhUR8vkAowCO8hg,33.1898329,35.3101319,صديقين
صربا,كسروان,ChIJn9O8BIVAHxURBBoRWHcZL_Y,33.9773827,35.6183603,صربا
صربين,بنت جبيل,ChIJoQ0Dv-KCHhURzJZpzRio8yo,33.1537099,35.3587628,صربين
صريفا,صور,ChIJd13FOSKQHhUR5ncRK0g0Y40,33.2816736,35.3971423,صريفا
صغار,البترون,ChIJLZtUIwpZHxURXqMHkf42634,34.2011239,35.6953108,صغار
صغبين,البقاع الغربي,ChIJmx4b4F_YHhURuIjpuqkaaBo,33.6117017,35.6983148,صغبين
صفارية,جزين,ChIJkY4yLxHmHhURzgVaYaONB8k,33.5547919,35.4940635,صفارية
صفد البطيخ,بنت جبيل,ChIJ24ml3AebHhURqsglJZA-HI0,33.200119,35.4326763,صفد البطيخ
صفرا,بعلبك,ChIJ12zdkGUJIhURbP5KoTy3xn8,34.147986,36.1663401,صفرا
صليما,بعبدا,ChIJUSQVXXg5HxURmhdXIYyNK0M,33.8740255,35.6955438,صليما
صورات,البترون,ChIJ4fW8Omf9IRURuOaEmT_HFIw,34.2374649,35.7585474,صورات
صوفر,عاليه,ChIJ5yxzh946HxURTvEKytamYw4,33.8030916,35.701979,صوفر
صيدون,جزين,ChIJ73EQ5o3oHhURZFgE51VnIJ8,33.5210603,35.5121275,صيدون
صير الغربية,النبطية,ChIJbdBSp0iOHhUR2h2KG0rRKls,33.3200643,35.3641087,صير الغربية
ضهر ابو ياغي,البترون,ChIJrfx-ocNZHxURiqpIsIyAyG0,34.1898554,35.7267096,ضهر ابو ياغي
ضهر الاحمر,راشيَا,ChIJLRAowTbUHhURDDJQfjAi96M,33.5278527,35.8388559,ضهر الاحمر
ضهر الصوان,المتن,ChIJy-TGXhY5HxURlp6XqKR3rwg,33.8973958,35.6684005,ضهر الصوان
ضهر العين,الكوره,ChIJm11tPCL3IRURrkJ6a9Tzwbw,34.3917891,35.8479571,ضهر العين
ضهر المغارة,الشوف,ChIJfQjYek7iHhURGsPAadPGwNA,33.6797207,35.448174,ضهر المغارة
طاران,المنية,ChIJg8_4yBsZIhUR2JIrjJ3kjj8,34.4064428,36.0307087,طاران
طبايا,صيدا,ChIJQcsUH4TuHhURVPXORDHWZrw,33.4876621,35.4400826,طبايا
طبرجا,كسروان,ChIJ93FmnGlBHxUR_k6Igeim2jY,34.0302688,35.6289605,طبرجا
طفيل,بعلبك,ChIJGSXlbMGQGBURjC79s5XjwUM,33.8498751,36.3678875,طفيل
طلوسه,مرجعيون,ChIJu3h6ylaXHhURArah0cpHj2g,33.2362586,35.4850697,طلوسه
طليا,بعلبك,ChIJJSnWf566GBURqEnOSigkr2g,33.936693,36.0968463,طليا
طنبوريت,صيدا,ChIJ81JUm0fuHhURluiv0vPJo6Q,33.5176943,35.4131337,طنبوريت
طورا,صور,ChIJ83hGGaqIHhUR2Pbn2OZrIro,33.2935928,35.2976279,طورا
طورزا,بشري,ChIJZ1pjZL74IRURsEUsrbfyFlk,34.2819222,35.8979917,طورزا
طورزيا,جبيل,ChIJSY4mYGVQHxURdr7Cf5RNONQ,34.1080491,35.7596255,طورزيا
طير حرفا,صور,ChIJhZoZ7dMqHBUR1Nwce_DAIoA,33.1269929,35.2190723,طير حرفا
طير دبا,صور,ChIJL-YGKUKGHhURZuln-cdlKsA,33.2740896,35.2785041,طير دبا
طير فلسيه,صور,ChIJwR94tgaPHhURwIIbDDuwjtI,33.3089754,35.3478843,طير فلسيه
عابا,الكوره,ChIJLyu0ACD6IRURhJRf-7zrPMQ,34.3460291,35.8279213,عابا
عاريا,بعبدا,ChIJfxiZ2jY9HxURED0nIlm2KEY,33.829225,35.5924292,عاريا
عاريه,جزين,ChIJ9dFwKMfdHhURvASJ3Yb0v1k,33.5704482,35.5938007,عاريه
عازور,جزين,ChIJyZZGEKXnHhURfATvatvwqtg,33.5599204,35.5348888,عازور
عاصون,المنية,ChIJy0_j21YZIhURGktnCYk1FyE,34.3855091,36.0101261,عاصون
عاليه شمالي,عاليه,ChIJX2n3Mm8YHxUR51Uo2tQtdfA,33.8100844,35.5973332,عاليه شمالي
عانا,البقاع الغربي,ChIJI-Mxs84oHxURavl5Z_IL4Q8,33.6925357,35.7612273,عانا
عانوت,الشوف,ChIJPzRcuCPhHhURvuMkJMoak78,33.6299722,35.5150603,عانوت
عبا,النبطية,ChIJg9Nbc3KSHhURnJCNXESvOtk,33.3607344,35.4011052,عبا
عباسيه,صور,ChIJ2zRmZ6CIHhURdCHjWy9SO4E,33.2985363,35.2830678,عباسيه
عبدين,بشري,ChIJhRKlps74IRURlEGcWrAzZXY,34.2734514,35.8869908,عبدين
عبرا,صيدا,ChIJzQfps_bvHhURNlnC-nBYq7E,33.5664879,35.4059997,عبرا
عبيدات,جبيل,ChIJj_hT3QJaHxURes7Z2RwvXDs,34.1650029,35.7292445,عبيدات
عبيه,عاليه,ChIJpwKUMwMfHxUR7OlSBupmLGM,33.7369225,35.5256983,عبيه
عتشيت,مرجعيون,ChIJh7cDftSWHhURvKsZWeffLTU,33.2767735,35.4809446,عتشيت
عجلتون,كسروان,ChIJWSbauxJHHxUR2pJoO3LdcIw,33.9678362,35.6850701,عجلتون
عدبل,عكار,ChIJa_BJ7zE7IhURoPRXOpB2GAE,34.5351819,36.0957715,عدبل
عدلون,صيدا,ChIJO34L2buLHhURoDXwma-D5Zc,33.4038299,35.2734051,عدلون
عديسة,مرجعيون,ChIJx0VD9UqWHhUR5Jwhg5O096s,33.2544285,35.5424605,عديسة
عرامون,كسروان,ChIJ8cg_hIBGHxURHOPhwEb-0fE,34.0200482,35.7018033,عرامون
عرب الجل,صيدا,ChIJWdP_mJjuHhUREErHYtNLZAA,33.4827495,35.4557762,عرب الجل
عربة قزحيا,زغرتا,ChIJFRYoIogCIhURDkjoeZeePoc,34.2936877,35.9275964,عربة قزحيا
عربصاليم,النبطية,ChIJkQ9niLHrHhUR-B5X6WAHZ_4,33.4289821,35.5163851,عربصاليم
عرجس,زغرتا,ChIJE8k7mjf4IRURfs-A1QuC7qc,34.330179,35.8815518,عرجس
عرسال جنوبي,بعلبك,ChIJvbyQA-xvIhURxLfmTFqDqHc,34.1790996,36.4206634,عرسال جنوبي
عرطز,البترون,ChIJ6Vma7GH6IRURfY9O9AgIv68,34.3668543,35.7818814,عرطز
عرقا,عكار,ChIJ37-Keo4kIhURdPkGBdeNQTY,34.534944,36.0546013,عرقا
عرمتى,جزين,ChIJQ8MQK3DCHhURtloC_G9TK4Q,33.4638605,35.5765073,عرمتى
عرمون,عاليه,ChIJR9ipldceHxURdBILOheej4M,33.7594826,35.5204609,عرمون
عزه,النبطية,ChIJD5AXo63tHhURNHMeuLJdJe8,33.4537665,35.4310285,عزه
عشاش,زغرتا,ChIJz1BeZAseIhURphCqm-69SvM,34.4113621,35.9351359,عشاش
عشقوت,كسروان,ChIJ3_Bd7kRGHxURlJgq5tGQz1U,33.9851074,35.7108291,عشقوت
عفصديق,الكوره,ChIJpyr066j7IRURSuTOkDAtrS0,34.3320936,35.7881162,عفصديق
عقتانيت,صيدا,ChIJBX3MzgXyHhURyECKbP_kO2g,33.4910864,35.3799438,عقتانيت
عكار العتيقة,عكار,ChIJ3UeKAxg4IhUR9KMArwL7Iec,34.5248345,36.2418273,عكار العتيقة
علما,زغرتا,ChIJpdDRZOb1IRUR7GNfKV0eu_4,34.4270724,35.898152,علما
علما الشعب,صور,ChIJ0xhQX4XUHRURGHz9jnhJ3HE,33.1040979,35.1808005,علما الشعب
علمات جنوبي,جبيل,ChIJ-7IzE1ZQHxURMi1GzCKynSs,34.1096568,35.7795333,علمات جنوبي
علمان,الشوف,ChIJR-gN-UPlHhURDn9vEkCZbd0,33.584997,35.4071919,علمان
علي النهري,زحلة,ChIJuXugiUG2GBUR5lBv_Sv8CT8,33.8577,36.02588,علي النهري
عمارة شلهوب,المتن,ChIJcz--Kvg9HxURYC_T55pP0uU,33.8986804,35.5684415,عمارة شلهوب
عماره,عكار,ChIJS7lJdPkjIhURoH2QaykzjEM,34.5321463,36.0102866,عماره
عماطور,الشوف,ChIJ46mmzp_fHhUReMZTOdSbF_8,33.6435278,35.6085844,عماطور
عمشيت,جبيل,ChIJEbqhFo5cHxUREOPsz9J-8bQ,34.1489044,35.6379896,عمشيت
عميق,الشوف,ChIJpd55tMghHxUR1sFDOks2vZc,33.7174854,35.5824118,عميق
عندقت,عكار,ChIJswCwzIFJIhURgGDv51L9e0M,34.5869016,36.3054868,عندقت
عنقون,صيدا,ChIJC_l0C2TuHhURovtHPi2m3tU,33.4989835,35.428613,عنقون
عوكر,المتن,ChIJO79hK0w-HxURYlPVaJhyl3Q,33.9337087,35.5957742,عوكر
عيات,عكار,ChIJdZlw_ek5IhURwg8NyKsm0p0,34.5352137,36.1979321,عيات
عيتا الشعب,بنت جبيل,ChIJj1NACbopHBURAiQCgmbK0UY,33.0975932,35.3353853,عيتا الشعب
عيتا الفخار,راشيَا,ChIJW28V5VcrHxURVKNpoXp19CY,33.6399798,35.9050801,عيتا الفخار
عيتات,عاليه,ChIJi5ieXoYYHxURGAI1kBIfDqg,33.7915996,35.557252,عيتات
عيتنيت,البقاع الغربي,ChIJgeR-YF7ZHhUR4syiOUV3YX4,33.5613271,35.6702893,عيتنيت
عيتيت,صور,ChIJpVzW7h6EHhUR4MqKDMsVpdI,33.2275416,35.3064684,عيتيت
عيحا,راشيَا,ChIJTVZqLoHUHhURIuZjjRC72H4,33.4990199,35.874924,عيحا
عيدمون,عكار,ChIJN6cW9iBKIhURXH4Gx8fkfuU,34.5970643,36.2875492,عيدمون
عين ابو عبد الله,صور,ChIJgxNnP4iIHhURvI4H2Z4Djv0,33.3160635,35.2601412,عين ابو عبد الله
عين الاسد الشميس,الشوف,ChIJodPYzPHjHhURevH_Uvb7oOU,33.6388195,35.4627562,عين الاسد الشميس
عين التفاحة,المتن,ChIJhYopzwk4HxURnvyunJzAIJw,33.9328758,35.7265198,عين التفاحة
عين التينه,المنية,ChIJ5eXUGKEZIhUR7K-vYZ7AJh8,34.391204,36.0489095,عين التينه
عين الجديدة,عاليه,ChIJ_4y_XTMjHxURutevP8tR5T4,33.8081374,35.6308488,عين الجديدة
عين الحلزون,عاليه,ChIJJ06j73sjHxUR4HnTuyz4UUg,33.7709278,35.6470058,عين الحلزون
عين الحور,الشوف,ChIJw2W7HqLhHhURYp67I9MlnfQ,33.6624152,35.5011763,عين الحور
عين الخروبة,المتن,ChIJcwc-pnw4HxURMBXH8ytrs3s,33.9337197,35.7010954,عين الخروبة
عين الدلب,صيدا,ChIJY0EUQ8_vHhURuIUhUPTSG1k,33.541106,35.4058249,عين الدلب
عين الدلبه,كسروان,ChIJ-QHj5aBPHxURZEjOaOr5vXo,34.0285329,35.7670537,عين الدلبه
عين الرمانة,عاليه,ChIJnYO5nOoiHxUR9p0DX7pBknw,33.8045554,35.588779,عين الرمانة
عين الريحانه,كسروان,ChIJT54D0qtAHxURjue1PypnXM8,33.9598117,35.6445048,عين الريحانه
عين الزيت,عكار,ChIJv0mC5-A2IhURQCmtusGm4k8,34.5905272,36.2001725,عين الزيت
عين الزيتونة,المتن,ChIJHcC7tos3HxURLoAFgFfZftk,33.9051455,35.743818,عين الزيتونة
عين السنديانة,المتن,ChIJLyoMWjA4HxURlFBBPgGRVSk,33.9027291,35.7284029,عين السنديانة
عين الصفصاف,المتن,ChIJQzQb2C84HxURtNr79LDmjGk,33.9016762,35.7298115,عين الصفصاف
عين الصوانة,جبيل,ChIJyb-_GhZQHxUR4I-cza-w_s4,34.0914022,35.7619214,عين الصوانة
عين الفرديس,عاليه,ChIJ6ZXM2wEjHxURXKycbr_wuWs,33.7808267,35.609949,عين الفرديس
عين القبو,المتن,ChIJLV0irDhIHxUR8sZwF4HaS9U,33.9392316,35.7620401,عين القبو
عين المير,جزين,ChIJScMTzkbvHhURCJrnFtLBLGM,33.5362599,35.4621585,عين المير
عين بعال,صور,ChIJ5eqATsWGHhURyqJtIqDRNvE,33.2335025,35.2701389,عين بعال
عين بورضاي,بعلبك,ChIJKcenRLKjGBURnD8f5kWvFP0,33.991178,36.2018673,عين بورضاي
عين بوسوار,النبطية,ChIJmzilRXXpHhURUqMfn-seMFA,33.4739429,35.5190125,عين بوسوار
عين تنتا,عكار,ChIJDQZ8SS43IhUR0m0M65sao_Y,34.584201,36.184046,عين تنتا
عين جرفا,حاصبيا,ChIJ0VGx2pLGHhUR9icSlDeBTQ0,33.3821598,35.6849529,عين جرفا
عين جرين,جبيل,ChIJITuNSj1QHxURbtUGvw0fFt0,34.086714,35.7638067,عين جرين
عين حرشه,راشيَا,ChIJU56IrDLQHhURZLm24Hd9GCM,33.4566297,35.7841987,عين حرشه
عين داره,عاليه,ChIJg3RzmrM6HxUR7Dq_oQEWzfI,33.7814066,35.7252364,عين داره
عين درافيل,عاليه,ChIJ9-mln-YeHxURyqdenbdyb1g,33.748223,35.5075748,عين درافيل
عين زبده,البقاع الغربي,ChIJT1gHQH7YHhURfMlO4ydOl4w,33.6223718,35.7030023,عين زبده
عين زحلتا,الشوف,ChIJ6y4yQ6wlHxURohOyNXI0c9A,33.7413374,35.7004322,عين زحلتا
عين سعاده,المتن,ChIJMaEDbaY9HxURfKWt5TRRKqs,33.8640116,35.5971022,عين سعاده
عين عار,المتن,ChIJswQeMdg-HxURmsRKK2yiy0k,33.9211511,35.6414318,عين عار
عين عرب,مرجعيون,ChIJkS73U-S-HhURAkl8R7pAHn0,33.2967389,35.6235794,عين عرب
عين عطا,راشيَا,ChIJnaLj2s3PHhURNtp3w1oTeaQ,33.4366151,35.7794641,عين عطا
عين عكرين,الكوره,ChIJVxi3yUv5IRUR-q8tUdBobWM,34.2856476,35.8466043,عين عكرين
عين علق,المتن,ChIJbwGfzNY4HxUR3gRmMk157Lo,33.9215909,35.6604699,عين علق
عين عنوب,عاليه,ChIJNdPjmewYHxURkPJdZ4EBYp0,33.7859655,35.5422486,عين عنوب
عين قانا,النبطية,ChIJWW2SPG7pHhURmEIr5zyO1Xc,33.471836,35.5102412,عين قانا
عين قني,الشوف,ChIJGy46QXHfHhURDLAOQ0X6tBI,33.6492234,35.6111639,عين قني
عين قنيا,حاصبيا,ChIJTcCOstDFHhUR0K5UeyFZf9c,33.3987925,35.7071822,عين قنيا
عين كسور,عاليه,ChIJgQWz0DwfHxUR7srxK_HtxAc,33.7470523,35.5335778,عين كسور
عين كفاع,جبيل,ChIJXVDikJxZHxURdNOxwyI70Zc,34.1905764,35.6943844,عين كفاع
عين كفرزبد,زحلة,ChIJp_H4PHzJGBUR8MYi0fenirU,33.7956852,36.0062037,عين كفرزبد
عين مجدلين,جزين,ChIJleVdiyPdHhURmFmuRN4aU5g,33.521483,35.6026294,عين مجدلين
عين موفق,بعبدا,ChIJ-yBr_187HxURbgQDIv9KV0k,33.8215573,35.6524717,عين موفق
عين وزين,الشوف,ChIJn5UHR-wgHxUR0JN0CbSx6ic,33.6752855,35.6219521,عين وزين
عين يعقوب,عكار,ChIJDxRfuqI5IhURtk3n-be-4rI,34.5192887,36.1988309,عين يعقوب
عيناب,عاليه,ChIJD4Z9-LYYHxUR5PeIPAqqVOU,33.7663687,35.5466627,عيناب
عيناتا,بعلبك,ChIJB4D-WRIGIhURgHMmV67lsls,34.1865439,36.0808681,عيناتا
عينبال,الشوف,ChIJYWODD23gHhURZpVZzE9v2WE,33.6618015,35.5623652,عينبال
عينطورة,المتن,ChIJrbYqcq83HxURTEv3bHeLBk4,33.8857038,35.7744671,عينطورة
عينطوره,كسروان,ChIJHW26M1o_HxUR-rmZ3wFpPgc,33.9579891,35.6355268,عينطوره
عينطورين,زغرتا,ChIJFya5tPkCIhURKkfcqPwN9V0,34.288205,35.9465255,عينطورين
عيون الغزلان,عكار,ChIJiQa8oBUiIhUR-BSscmxEDCw,34.4728902,36.0213041,عيون الغزلان
غادير,كسروان,ChIJ7wzUhrxAHxUR6llvJTDCneQ,33.9794609,35.6376806,غادير
غدراس,كسروان,ChIJjWZu4D5EHxUR6uKGWXjHsBI,34.0442744,35.6791912,غدراس
غرزوز,جبيل,ChIJ9QWOJ-RbHxURSLk7CJ4G8eI,34.1838105,35.6688964,غرزوز
غرفين,جبيل,ChIJRyD6K5tbHxURDsxigxW84LE,34.1524562,35.6654742,غرفين
غريفة,الشوف,ChIJV9--i4jgHhURjE-9gWjMPdQ,33.6373157,35.5537198,غريفة
غزه,البقاع الغربي,ChIJ2S28JwAsHxURDuZtQLCREoQ,33.6679132,35.8280929,غزه
غزير المعاملتين,كسروان,ChIJY4tG4i5BHxURyM6uF5sHj60,34.0062295,35.6452019,غزير المعاملتين
غلبون,جبيل,ChIJRWBr-ylaHxURBs5u5_MS0-c,34.1744996,35.7030374,غلبون
غوسطا,كسروان,ChIJlYmHDB9HHxURoKB8lx86v1U,33.9918137,35.6727488,غوسطا
فاريا,كسروان,ChIJv-1t74NOHxUR9LTnkBoBL14,34.0122649,35.8236693,فاريا
فالوغا,بعبدا,ChIJ6REzZqcwHxURpG06ke5LSiY,33.8377387,35.7413136,فالوغا
فتري,جبيل,ChIJ3-A9RDBFHxUREj95kl3iEZA,34.0868348,35.7096929,فتري
فتقا,كسروان,ChIJWym3Px1EHxURfiCNSXkoefQ,34.0332598,35.6654764,فتقا
فرات,جبيل,ChIJo9xbA8pRHxURHjc5aE5i_FE,34.0871576,35.7894931,فرات
فرحت,جبيل,ChIJl9uTCWpQHxURxsQJ-Pstnrw,34.1007655,35.7624193,فرحت
فرون,بنت جبيل,ChIJDQi6K6-RHhURGIMwl-9Ge2c,33.2967868,35.4286469,فرون
فريديس,عكار,ChIJEY_hEng2IhURSCAUl4N34M8,34.6147321,36.2292852,فريديس
فغال,جبيل,ChIJy1ApPkhZHxURKuY6eZK1620,34.2078799,35.6771131,فغال
فلاوي,بعلبك,ChIJ4SwPj_aoGBUReznxyL6auhw,34.090416,36.0613594,فلاوي
فنيدق,عكار,ChIJf8j3uaw-IhURitAhrOzp1WI,34.4766476,36.1827133,فنيدق
فيطرون,كسروان,ChIJ8TgljR5GHxURAITZl2iqSIc,33.9921947,35.7374072,فيطرون
فيع,الكوره,ChIJ8_GZBlf6IRURxEo_Bka_W_U,34.3482274,35.7873846,فيع
قاع الريم,زحلة,ChIJBd6C2IFKHxURpCzK6AYXDBc,33.8841188,35.8752279,قاع الريم
قاقعية الجسر,النبطية,ChIJFQyZ5oWRHhURYnGOK4QqzzM,33.3245537,35.4244568,قاقعية الجسر
قاقعية الصنوبر,صيدا,ChIJSS1nudWMHhURVOm_zI-5xNQ,33.4309365,35.3448167,قاقعية الصنوبر
قانا,صور,ChIJUSi81VWBHhURdkQeDHt3oZU,33.2083135,35.3002132,قانا
قبة شمرا,عكار,ChIJJ0IY9AMkIhURllPFHZ5pZFQ,34.54269,36.0075031,قبة شمرا
قبريخا,مرجعيون,ChIJxwC-LbqQHhURYJ7QhOs9LFY,33.252375,35.4647334,قبريخا
قبعيت,عكار,ChIJEQ2pLjY9IhUR_iEFIcbzA_U,34.4489044,36.0971411,قبعيت
قبولا,عكار,ChIJb6CRgow5IhURTN3nKcJ2asE,34.5335397,36.1817487,قبولا
قبيع,بعبدا,ChIJN_c1_B07HxURyJyGa-RD6Dc,33.8124408,35.6965729,قبيع
قتاله,بعبدا,ChIJMVYbHm07HxURtMf8ZOTzB9g,33.8223957,35.6734816,قتاله
قرحا,بعلبك,ChIJL89yjXAMIhURlI-oBtown1A,34.1665574,36.2076088,قرحا
قرحيا,المنية,ChIJLz5Idq8iIhURnKujU-zGBD0,34.4424827,36.079355,قرحيا
قرصيتا,المنية,ChIJwQ_RX7wZIhURSL1OO9wmFhc,34.3876964,36.0595801,قرصيتا
قرطاضه,بعبدا,ChIJW77kJVs8HxURIGnAzuyqySM,33.8602058,35.6235854,قرطاضه
قرقريا,جبيل,ChIJTS_uDPJRHxURzF0Xd-nkQ00,34.074569,35.8175433,قرقريا
قرنايل,بعبدا,ChIJeeC6_fU5HxUR6HFciduHq54,33.8570828,35.7241895,قرنايل
قرنة الحمرا,المتن,ChIJvURu5TA_HxURqhqIcSNAiTs,33.9355022,35.6493881,قرنة الحمرا
قرنة شهوان,المتن,ChIJqSCUQug-HxURgkaIvBwBQ7A,33.9180056,35.6428262,قرنة شهوان
قره باش,زغرتا,ChIJZfbGabX3IRUR1IspTDtUV5Q,34.3858794,35.8945019,قره باش
قشلق,عكار,ChIJ8X3UrT0xIhURuoSOMBU0tS0,34.6142162,36.156936,قشلق
قصرنبا,بعلبك,ChIJ7-hHKx60GBUR1viTRbagv9s,33.9023278,36.0020629,قصرنبا
قلاويه,بنت جبيل,ChIJhS3c23WQHhURtkoUf-RvGJ8,33.2552046,35.4175506,قلاويه
قلحات,الكوره,ChIJ0RvHVfT6IRUR-NSu74Y6QU0,34.3594388,35.7813609,قلحات
قلعه,بعلبك,ChIJ-W3XYfcFIhURUoa9jyOx_DA,34.2109871,36.085472,قلعه
قلود الباقية,عكار,ChIJwWWjtBMjIhUR9Il1jzvTiIE,34.4966233,36.0595051,قلود الباقية
قنابة برمانا,المتن,ChIJVSF8gII-HxURQueOV2Pi698,33.8939258,35.6164071,قنابة برمانا
قنابة صليما,المتن,ChIJRal1D6M5HxUR6jJR3Ft9ktQ,33.8853398,35.6922305,قنابة صليما
قناريت,صيدا,ChIJ6a9pUInxHhUROr8JPy4s6H4,33.5108828,35.3648399,قناريت
قنافذ,الهرمل,ChIJK0ibr75PIhURFhyVnPSE3PM,34.49997,36.40991,قنافذ
قنية,عكار,ChIJddZr8xRMIhURzNlzvs0kZt4,34.5852105,36.3675103,قنية
قهمز,جبيل,ChIJP5x3FR5OHxUR0GgPwv0XTRA,34.0658259,35.8032384,قهمز
قوسايا,زحلة,ChIJB8pnI7PJGBURtIK2IxQd-DQ,33.8128453,36.0251138,قوسايا
قيتولي,جزين,ChIJwT2c1efnHhURqDHHAcnGgXs,33.5378738,35.5518141,قيتولي
كامد اللوز,البقاع الغربي,ChIJmcpRCIYpHxURRF0_x2HfQRk,33.6199656,35.8226749,كامد اللوز
كترمايا,الشوف,ChIJGSfWkmrkHhURvMCqkq1B79s,33.6167699,35.4485077,كترمايا
كرخا,جزين,ChIJ9fH4To_lHhURKndmeZOxjY8,33.5632853,35.4461836,كرخا
كرم المهر,المنية,ChIJr1knUmkcIhURyPdx-_Essog,34.3651569,35.9856564,كرم المهر
كرم زبدين,عكار,ChIJN37o2IRMIhURSKt_tSoUh7s,34.6186193,36.3578089,كرم زبدين
كرم عصفور,عكار,ChIJp1w9G5kkIhURkj0ZbqUBPWs,34.5239296,36.0635173,كرم عصفور
كرمسده,زغرتا,ChIJSb7yyl_4IRUR9Pbw-wyOLq4,34.3076366,35.8921413,كرمسده
كفتون,الكوره,ChIJOX8oox79IRUR1FnSagXs-WA,34.2659791,35.7673421,كفتون
كفر الفتوح,عكار,ChIJA-5AWwhBWBQRLGpllAS8PgQ,30.0814225,31.2034613,كفر الفتوح
كفر حمام,حاصبيا,ChIJp_3-GGvHHhURrGmlzCUTzi0,33.3431879,35.6783777,كفر حمام
كفر رمان,النبطية,ChIJGRFBF0vrHhURGodfWzxyM3Q,33.3861762,35.4966059,كفر رمان
كفر شلال,صيدا,ChIJTTK-3LfuHhURpBJhpOn4ipY,33.4919026,35.4687769,كفر شلال
كفرا,بنت جبيل,ChIJz5lWWguDHhURxjeUAu8bkoE,33.1760412,35.3516124,كفرا
كفربيت,صيدا,ChIJV9YhycDuHhURsGFGt3lxuo0,33.4957231,35.4612573,كفربيت
كفرتبنيت,النبطية,ChIJ70UrtOWUHhURNp05Z78dAvE,33.3532977,35.5134643,كفرتبنيت
كفرحاتا,زغرتا,ChIJZVsHdjP2IRUR7KxlSx4VEmM,34.3825336,35.8998819,كفرحاتا
